날짜,종가
2001-03-19,1295.50 
2001-03-16,1293.50 
2001-03-15,1285.00 
2001-03-14,1287.50 
2001-03-13,1275.00 
2001-03-12,1279.00 
2001-03-09,1268.95 
2001-03-08,1269.50 
2001-03-07,1269.75 
2001-03-06,1263.25 
2001-03-05,1274.00 
2001-03-02,1267.00 
2001-03-01,1262.50 
2001-02-28,1253.95 
2001-02-27,1249.50 
2001-02-26,1246.95 
2001-02-23,1248.80 
2001-02-22,1240.95 
2001-02-21,1239.00 
2001-02-20,1233.00 
2001-02-19,1246.00 
2001-02-16,1243.00 
2001-02-15,1241.50 
2001-02-14,1251.50 
2001-02-13,1253.50 
2001-02-12,1264.10 
2001-02-09,1263.50 
2001-02-08,1266.00 
2001-02-07,1263.50 
2001-02-06,1258.00 
2001-02-05,1262.00 
2001-02-02,1249.50 
2001-02-01,1256.50 
2001-01-31,1257.00 
2001-01-30,1264.50 
2001-01-29,1265.00 
2001-01-26,1280.90 
2001-01-25,1276.50 
2001-01-24,1275.40 
2001-01-23,1274.10 
2001-01-22,1274.10 
2001-01-19,1273.50 
2001-01-18,1285.00 
2001-01-17,1278.00 
2001-01-16,1282.80 
2001-01-15,1286.00 
2001-01-12,1281.50 
2001-01-11,1278.20 
2001-01-10,1269.37 
2001-01-09,1252.30 
2001-01-08,1263.30 
2001-01-05,1262.50 
2001-01-04,1263.30 
2001-01-03,1270.50 
2001-01-02,1278.00 
2000-12-29,1265.00 
2000-12-28,1252.50 
2000-12-27,1258.50 
2000-12-26,1252.25 
2000-12-25,1237.15 
2000-12-22,1237.15 
2000-12-21,1227.80 
2000-12-20,1217.00 
2000-12-19,1208.50 
2000-12-18,1205.00 
2000-12-15,1207.50 
2000-12-14,1202.50 
2000-12-13,1191.75 
2000-12-12,1191.50 
2000-12-11,1182.00 
2000-12-08,1190.50 
2000-12-07,1199.50 
2000-12-06,1199.50 
2000-12-05,1199.50 
2000-12-04,1218.50 
2000-12-01,1209.50 
2000-11-30,1215.50 
2000-11-29,1202.50 
2000-11-28,1187.50 
2000-11-27,1187.50 
2000-11-24,1189.50 
2000-11-23,1194.50 
2000-11-22,1177.50 
2000-11-21,1166.50 
2000-11-20,1155.50 
2000-11-17,1143.00 
2000-11-16,1139.80 
2000-11-15,1137.20 
2000-11-14,1137.50 
2000-11-13,1139.50 
2000-11-10,1135.50 
2000-11-09,1131.00 
2000-11-08,1135.00 
2000-11-07,1137.50 
2000-11-06,1133.50 
2000-11-03,1134.80 
2000-11-02,1135.30 
2000-11-01,1136.80 
2000-10-31,1137.50 
2000-10-30,1138.50 
2000-10-27,1136.50 
2000-10-26,1133.50 
2000-10-25,1138.50 
2000-10-24,1136.50 
2000-10-23,1140.50 
2000-10-20,1132.50 
2000-10-19,1129.50 
2000-10-18,1138.50 
2000-10-17,1134.50 
2000-10-16,1128.50 
2000-10-13,1130.50 
2000-10-12,1121.50 
2000-10-11,1122.50 
2000-10-10,1120.50 
2000-10-09,1117.00 
2000-10-06,1117.50 
2000-10-05,1117.85 
2000-10-04,1119.50 
2000-10-03,1118.50 
2000-10-02,1118.15 
2000-09-29,1115.15 
2000-09-28,1115.80 
2000-09-27,1114.50 
2000-09-26,1119.50 
2000-09-25,1125.00 
2000-09-22,1135.00 
2000-09-21,1127.00 
2000-09-20,1126.50 
2000-09-19,1126.50 
2000-09-18,1132.50 
2000-09-15,1119.85 
2000-09-14,1115.15 
2000-09-13,1109.50 
2000-09-12,1109.50 
2000-09-11,1109.00 
2000-09-08,1109.00 
2000-09-07,1110.50 
2000-09-06,1107.35 
2000-09-05,1105.30 
2000-09-04,1104.35 
2000-09-01,1105.50 
2000-08-31,1108.75 
2000-08-30,1108.55 
2000-08-29,1110.15 
2000-08-28,1111.50 
2000-08-25,1114.05 
2000-08-24,1114.15 
2000-08-23,1114.45 
2000-08-22,1114.02 
2000-08-21,1114.45 
2000-08-18,1115.05 
2000-08-17,1114.50 
2000-08-16,1115.15 
2000-08-15,1116.15 
2000-08-14,1116.50 
2000-08-11,1115.50 
2000-08-10,1114.45 
2000-08-09,1114.80 
2000-08-08,1116.50 
2000-08-07,1117.35 
2000-08-04,1115.50 
2000-08-03,1114.85 
2000-08-02,1115.70 
2000-08-01,1115.75 
2000-07-31,1116.75 
2000-07-28,1116.75 
2000-07-27,1114.50 
2000-07-26,1115.50 
2000-07-25,1115.50 
2000-07-24,1114.05 
2000-07-21,1112.80 
2000-07-20,1111.55 
2000-07-19,1112.20 
2000-07-18,1113.60 
2000-07-17,1112.85 
2000-07-14,1112.80 
2000-07-13,1110.55 
2000-07-12,1115.50 
2000-07-11,1116.35 
2000-07-10,1119.00 
2000-07-07,1118.50 
2000-07-06,1117.00 
2000-07-05,1117.00 
2000-07-04,1115.25 
2000-07-03,1113.80 
2000-06-30,1115.03 
2000-06-29,1114.75 
2000-06-28,1116.25 
2000-06-27,1118.20 
2000-06-26,1118.10 
2000-06-23,1119.25 
2000-06-22,1118.75 
2000-06-21,1119.25 
2000-06-20,1119.50 
2000-06-19,1122.01 
2000-06-16,1116.30 
2000-06-15,1114.75 
2000-06-14,1114.25 
2000-06-13,1114.15 
2000-06-12,1113.35 
2000-06-09,1115.00 
2000-06-08,1115.50 
2000-06-07,1113.15 
2000-06-06,1116.50 
2000-06-05,1117.50 
2000-06-02,1125.10 
2000-06-01,1132.50 
2000-05-31,1129.50 
2000-05-30,1136.50 
2000-05-29,1137.30 
2000-05-26,1135.00 
2000-05-25,1129.85 
2000-05-24,1133.00 
2000-05-23,1134.00 
2000-05-22,1131.00 
2000-05-19,1121.50 
2000-05-18,1118.40 
2000-05-17,1115.30 
2000-05-16,1114.35 
2000-05-15,1115.10 
2000-05-12,1113.25 
2000-05-11,1112.50 
2000-05-10,1109.10 
2000-05-09,1109.25 
2000-05-08,1109.65 
2000-05-05,1111.50 
2000-05-04,1111.25 
2000-05-03,1109.90 
2000-05-02,1109.80 
2000-05-01,1110.00 
2000-04-28,1109.75 
2000-04-27,1110.50 
2000-04-26,1108.05 
2000-04-25,1108.25 
2000-04-24,1108.75 
2000-04-21,1108.45 
2000-04-20,1108.95 
2000-04-19,1109.40 
2000-04-18,1110.50 
2000-04-17,1113.50 
2000-04-14,1111.10 
2000-04-13,1106.50 
2000-04-12,1108.25 
2000-04-11,1109.75 
2000-04-10,1110.00 
2000-04-07,1108.50 
2000-04-06,1111.50 
2000-04-05,1115.00 
2000-04-04,1113.50 
2000-04-03,1112.60 
2000-03-31,1105.25 
2000-03-30,1107.25 
2000-03-29,1109.25 
2000-03-28,1112.25 
2000-03-27,1112.05 
2000-03-24,1108.50 
2000-03-23,1109.75 
2000-03-22,1112.75 
2000-03-21,1116.50 
2000-03-20,1118.04 
2000-03-17,1117.25 
2000-03-16,1117.50 
2000-03-15,1118.35 
2000-03-14,1118.30 
2000-03-13,1120.50 
2000-03-10,1119.50 
2000-03-09,1122.50 
2000-03-08,1119.10 
2000-03-07,1118.60 
2000-03-06,1119.50 
2000-03-03,1120.00 
2000-03-02,1119.75 
2000-03-01,1128.00 
2000-02-29,1131.11 
2000-02-28,1134.50 
2000-02-25,1136.50 
2000-02-24,1143.50 
2000-02-23,1135.50 
2000-02-22,1134.50 
2000-02-21,1132.50 
2000-02-18,1129.00 
2000-02-17,1128.00 
2000-02-16,1125.50 
2000-02-15,1127.00 
2000-02-14,1127.50 
2000-02-11,1115.00 
2000-02-10,1120.50 
2000-02-09,1123.50 
2000-02-08,1129.25 
2000-02-07,1129.20 
2000-02-04,1129.50 
2000-02-03,1130.00 
2000-02-02,1130.50 
2000-02-01,1126.50 
2000-01-31,1123.50 
2000-01-28,1120.50 
2000-01-27,1125.00 
2000-01-26,1127.50 
2000-01-25,1127.00 
2000-01-24,1124.25 
2000-01-21,1127.50 
2000-01-20,1125.50 
2000-01-19,1133.50 
2000-01-18,1126.50 
2000-01-17,1120.50 
2000-01-14,1124.50 
2000-01-13,1135.25 
2000-01-12,1144.25 
2000-01-11,1146.00 
2000-01-10,1133.25 
2000-01-07,1137.50 
2000-01-06,1146.25 
2000-01-05,1134.50 
2000-01-04,1122.50 
2000-01-03,1127.50 
1999-12-31,1135.50 
1999-12-30,1132.80 
1999-12-29,1142.00 
1999-12-28,1142.75 
1999-12-27,1133.60 
1999-12-24,1132.10 
1999-12-23,1130.50 
1999-12-22,1131.35 
1999-12-21,1134.25 
1999-12-20,1135.00 
1999-12-17,1130.40 
1999-12-16,1130.50 
1999-12-15,1134.50 
1999-12-14,1133.50 
1999-12-13,1128.00 
1999-12-10,1132.65 
1999-12-09,1130.00 
1999-12-08,1124.50 
1999-12-07,1138.50 
1999-12-06,1150.10 
1999-12-03,1150.25 
1999-12-02,1149.50 
1999-12-01,1157.25 
1999-11-30,1159.25 
1999-11-29,1159.15 
1999-11-26,1159.00 
1999-11-25,1158.00 
1999-11-24,1162.00 
1999-11-23,1169.50 
1999-11-22,1173.50 
1999-11-19,1173.65 
1999-11-18,1173.50 
1999-11-17,1176.00 
1999-11-16,1177.50 
1999-11-15,1181.65 
1999-11-12,1170.00 
1999-11-11,1173.00 
1999-11-10,1179.50 
1999-11-09,1185.00 
1999-11-08,1183.35 
1999-11-05,1186.50 
1999-11-04,1184.50 
1999-11-03,1191.00 
1999-11-02,1193.00 
1999-11-01,1195.50 
1999-10-29,1199.50 
1999-10-28,1199.50 
1999-10-27,1200.00 
1999-10-26,1203.50 
1999-10-25,1205.00 
1999-10-22,1205.25 
1999-10-21,1205.50 
1999-10-20,1204.50 
1999-10-19,1205.50 
1999-10-18,1203.50 
1999-10-15,1205.00 
1999-10-14,1207.25 
1999-10-13,1205.00 
1999-10-12,1204.50 
1999-10-11,1204.00 
1999-10-08,1203.50 
1999-10-07,1202.00 
1999-10-06,1203.50 
1999-10-05,1206.50 
1999-10-04,1212.50 
1999-10-01,1215.50 
1999-09-30,1216.50 
1999-09-29,1217.50 
1999-09-28,1217.50 
1999-09-27,1210.50 
1999-09-24,1212.00 
1999-09-23,1208.00 
1999-09-22,1207.50 
1999-09-21,1202.50 
1999-09-20,1200.50 
1999-09-17,1203.00 
1999-09-16,1198.50 
1999-09-15,1191.50 
1999-09-14,1193.30 
1999-09-13,1190.00 
1999-09-10,1191.00 
1999-09-09,1190.50 
1999-09-08,1194.50 
1999-09-07,1193.50 
1999-09-06,1192.50 
1999-09-03,1191.00 
1999-09-02,1190.00 
1999-09-01,1184.50 
1999-08-31,1180.50 
1999-08-30,1184.00 
1999-08-27,1182.50 
1999-08-26,1190.50 
1999-08-25,1191.50 
1999-08-24,1198.50 
1999-08-23,1197.50 
1999-08-20,1200.00 
1999-08-19,1199.00 
1999-08-18,1202.50 
1999-08-17,1205.50 
1999-08-16,1203.00 
1999-08-13,1203.50 
1999-08-12,1205.00 
1999-08-11,1201.50 
1999-08-10,1199.05 
1999-08-09,1198.50 
1999-08-06,1199.50 
1999-08-05,1201.00 
1999-08-04,1200.50 
1999-08-03,1198.00 
1999-08-02,1200.00 
1999-07-30,1203.50 
1999-07-29,1204.00 
1999-07-28,1197.80 
1999-07-27,1203.00 
1999-07-26,1208.50 
1999-07-23,1207.50 
1999-07-22,1208.00 
1999-07-21,1200.50 
1999-07-20,1192.50 
1999-07-19,1187.50 
1999-07-16,1182.00 
1999-07-15,1183.00 
1999-07-14,1183.00 
1999-07-13,1175.50 
1999-07-12,1183.00 
1999-07-09,1185.50 
1999-07-08,1180.50 
1999-07-07,1172.00 
1999-07-06,1167.50 
1999-07-05,1163.50 
1999-07-02,1163.80 
1999-07-01,1164.50 
1999-06-30,1157.50 
1999-06-29,1157.25 
1999-06-28,1156.50 
1999-06-25,1155.00 
1999-06-24,1157.50 
1999-06-23,1162.50 
1999-06-22,1159.00 
1999-06-21,1165.50 
1999-06-18,1163.50 
1999-06-17,1166.50 
1999-06-16,1164.50 
1999-06-15,1165.50 
1999-06-14,1170.00 
1999-06-11,1167.40 
1999-06-10,1166.25 
1999-06-09,1166.00 
1999-06-08,1178.00 
1999-06-07,1183.50 
1999-06-04,1183.75 
1999-06-03,1184.75 
1999-06-02,1186.10 
1999-06-01,1187.20 
1999-05-31,1186.35 
1999-05-28,1185.85 
1999-05-27,1188.45 
1999-05-26,1191.00 
1999-05-25,1237.00 
1999-05-24,1185.50 
1999-05-21,1193.25 
1999-05-20,1195.00 
1999-05-19,1199.75 
1999-05-18,1200.50 
1999-05-17,1206.75 
1999-05-14,1207.50 
1999-05-13,1206.00 
1999-05-12,1206.75 
1999-05-11,1198.50 
1999-05-10,1200.95 
1999-05-07,1202.50 
1999-05-06,1202.50 
1999-05-05,1198.00 
1999-05-04,1196.75 
1999-05-03,1190.50 
1999-04-30,1188.50 
1999-04-29,1175.50 
1999-04-28,1179.00 
1999-04-27,1182.50 
1999-04-26,1185.00 
1999-04-23,1190.00 
1999-04-22,1193.00 
1999-04-21,1190.00 
1999-04-20,1185.00 
1999-04-19,1207.50 
1999-04-16,1216.00 
1999-04-15,1215.00 
1999-04-14,1213.00 
1999-04-13,1218.50 
1999-04-12,1220.00 
1999-04-09,1221.00 
1999-04-08,1222.00 
1999-04-07,1224.00 
1999-04-06,1223.50 
1999-04-05,1226.50 
1999-04-02,1224.90 
1999-04-01,1224.00 
1999-03-31,1227.00 
1999-03-30,1222.50 
1999-03-29,1225.10 
1999-03-26,1222.65 
1999-03-25,1220.00 
1999-03-24,1223.20 
1999-03-23,1225.25 
1999-03-22,1222.75 
1999-03-19,1215.00 
1999-03-18,1223.00 
1999-03-17,1227.00 
1999-03-16,1222.50 
1999-03-15,1230.50 
1999-03-12,1233.50 
1999-03-11,1230.00 
1999-03-10,1232.95 
1999-03-09,1235.35 
1999-03-08,1239.00 
1999-03-05,1241.75 
1999-03-04,1239.50 
1999-03-03,1229.30 
1999-03-02,1224.35 
1999-03-01,1219.50 
1999-02-26,1223.50 
1999-02-25,1224.00 
1999-02-24,1217.50 
1999-02-23,1211.50 
1999-02-22,1216.50 
1999-02-19,1204.50 
1999-02-18,1181.90 
1999-02-17,1175.00 
1999-02-16,1175.00 
1999-02-15,1175.55 
1999-02-12,1175.55 
1999-02-11,1175.35 
1999-02-10,1177.70 
1999-02-09,1175.50 
1999-02-08,1175.75 
1999-02-05,1170.10 
1999-02-04,1170.50 
1999-02-03,1170.30 
1999-02-02,1170.00 
1999-02-01,1174.75 
1999-01-29,1175.00 
1999-01-28,1175.40 
1999-01-27,1174.75 
1999-01-26,1175.50 
1999-01-25,1179.50 
1999-01-22,1179.75 
1999-01-21,1172.75 
1999-01-20,1166.50 
1999-01-19,1175.30 
1999-01-18,1181.25 
1999-01-15,1183.50 
1999-01-14,1186.00 
1999-01-13,1173.50 
1999-01-12,1175.00 
1999-01-11,1172.50 
1999-01-08,1172.50 
1999-01-07,1149.50 
1999-01-06,1157.50 
1999-01-05,1164.50 
1999-01-04,1186.25 
1998-12-31,1203.00 
1998-12-30,1200.50 
1998-12-29,1209.50 
1998-12-28,1209.25 
1998-12-25,1207.30 
1998-12-24,1207.30 
1998-12-23,1206.50 
1998-12-22,1202.00 
1998-12-21,1194.00 
1998-12-18,1208.25 
1998-12-17,1209.55 
1998-12-16,1208.75 
1998-12-15,1211.50 
1998-12-14,1203.50 
1998-12-11,1207.50 
1998-12-10,1206.50 
1998-12-09,1215.00 
1998-12-08,1215.00 
1998-12-07,1208.50 
1998-12-04,1214.80 
1998-12-03,1227.50 
1998-12-02,1238.50 
1998-12-01,1244.50 
1998-11-30,1246.00 
1998-11-27,1243.00 
1998-11-26,1241.50 
1998-11-25,1250.00 
1998-11-24,1255.00 
1998-11-23,1244.00 
1998-11-20,1263.00 
1998-11-19,1287.00 
1998-11-18,1295.00 
1998-11-17,1297.50 
1998-11-16,1316.25 
1998-11-13,1317.00 
1998-11-12,1316.80 
1998-11-11,1315.35 
1998-11-10,1316.50 
1998-11-09,1314.90 
1998-11-06,1311.50 
1998-11-05,1316.00 
1998-11-04,1311.75 
1998-11-03,1314.50 
1998-11-02,1319.00 
1998-10-30,1319.50 
1998-10-29,1314.50 
1998-10-28,1315.00 
1998-10-27,1319.50 
1998-10-26,1314.50 
1998-10-23,1317.00 
1998-10-22,1322.75 
1998-10-21,1324.50 
1998-10-20,1328.00 
1998-10-19,1326.00 
1998-10-16,1323.50 
1998-10-15,1334.50 
1998-10-14,1348.00 
1998-10-13,1338.00 
1998-10-12,1319.00 
1998-10-09,1330.00 
1998-10-08,1360.00 
1998-10-07,1381.00 
1998-10-06,1388.00 
1998-10-05,1388.00 
1998-10-02,1388.25 
1998-10-01,1388.60 
1998-09-30,1390.75 
1998-09-29,1371.50 
1998-09-28,1382.65 
1998-09-25,1386.50 
1998-09-24,1392.50 
1998-09-23,1402.00 
1998-09-22,1398.50 
1998-09-21,1392.50 
1998-09-18,1386.00 
1998-09-17,1382.50 
1998-09-16,1375.50 
1998-09-15,1381.50 
1998-09-14,1390.50 
1998-09-11,1367.50 
1998-09-10,1368.50 
1998-09-09,1360.00 
1998-09-08,1357.00 
1998-09-07,1343.50 
1998-09-04,1343.00 
1998-09-03,1330.00 
1998-09-02,1340.50 
1998-09-01,1355.00 
1998-08-31,1350.00 
1998-08-28,1336.50 
1998-08-27,1320.50 
1998-08-26,1308.50 
1998-08-25,1307.50 
1998-08-24,1305.50 
1998-08-21,1300.50 
1998-08-20,1300.00 
1998-08-19,1304.00 
1998-08-18,1317.50 
1998-08-17,1334.00 
1998-08-14,1335.00 
1998-08-13,1335.00 
1998-08-12,1333.00 
1998-08-11,1335.00 
1998-08-10,1335.00 
1998-08-07,1325.00 
1998-08-06,1330.50 
1998-08-05,1265.00 
1998-08-04,1240.50 
1998-08-03,1245.00 
1998-07-31,1230.50 
1998-07-30,1234.50 
1998-07-29,1243.50 
1998-07-28,1256.50 
1998-07-27,1210.00 
1998-07-24,1245.75 
1998-07-23,1275.00 
1998-07-22,1290.00 
1998-07-21,1291.50 
1998-07-20,1289.00 
1998-07-17,1283.50 
1998-07-16,1283.50 
1998-07-15,1283.00 
1998-07-14,1289.00 
1998-07-13,1312.50 
1998-07-10,1313.00 
1998-07-09,1307.50 
1998-07-08,1332.50 
1998-07-07,1345.50 
1998-07-06,1346.00 
1998-07-03,1356.50 
1998-07-02,1368.00 
1998-07-01,1370.50 
1998-06-30,1373.00 
1998-06-29,1383.50 
1998-06-26,1386.50 
1998-06-25,1373.00 
1998-06-24,1380.50 
1998-06-23,1384.00 
1998-06-22,1393.00 
1998-06-19,1393.50 
1998-06-18,1393.50 
1998-06-17,1420.50 
1998-06-16,1431.50 
1998-06-15,1436.00 
1998-06-12,1397.50 
1998-06-11,1393.00 
1998-06-10,1393.75 
1998-06-09,1396.00 
1998-06-08,1399.00 
1998-06-05,1394.50 
1998-06-04,1392.50 
1998-06-03,1392.50 
1998-06-02,1403.50 
1998-06-01,1398.50 
1998-05-29,1407.50 
1998-05-28,1402.00 
1998-05-27,1412.50 
1998-05-26,1395.00 
1998-05-25,1384.50 
1998-05-22,1383.50 
1998-05-21,1391.50 
1998-05-20,1409.50 
1998-05-19,1442.50 
1998-05-18,1445.00 
1998-05-15,1437.50 
1998-05-14,1422.50 
1998-05-13,1417.50 
1998-05-12,1388.00 
1998-05-11,1390.50 
1998-05-08,1387.00 
1998-05-07,1401.50 
1998-05-06,1368.50 
1998-05-05,1347.00 
1998-05-04,1347.00 
1998-05-01,1336.50 
1998-04-30,1336.50 
1998-04-29,1337.50 
1998-04-28,1348.00 
1998-04-27,1362.00 
1998-04-24,1364.00 
1998-04-23,1368.50 
1998-04-22,1375.00 
1998-04-21,1377.00 
1998-04-20,1383.50 
1998-04-17,1384.50 
1998-04-16,1384.00 
1998-04-15,1393.00 
1998-04-14,1398.00 
1998-04-13,1403.50 
1998-04-10,1385.50 
1998-04-09,1387.50 
1998-04-08,1412.50 
1998-04-07,1435.00 
1998-04-06,1474.00 
1998-04-03,1447.00 
1998-04-02,1414.50 
1998-04-01,1390.50 
1998-03-31,1385.00 
1998-03-30,1383.50 
1998-03-27,1378.75 
1998-03-26,1394.50 
1998-03-25,1388.00 
1998-03-24,1376.50 
1998-03-23,1367.00 
1998-03-20,1448.00 
1998-03-19,1473.00 
1998-03-18,1485.50 
1998-03-17,1468.00 
1998-03-16,1461.50 
1998-03-13,1522.50 
1998-03-12,1549.00 
1998-03-11,1581.50 
1998-03-10,1593.50 
1998-03-09,1613.00 
1998-03-06,1636.50 
1998-03-05,1601.00 
1998-03-04,1564.50 
1998-03-03,1555.00 
1998-03-02,1550.50 
1998-02-27,1633.00 
1998-02-26,1654.50 
1998-02-25,1642.50 
1998-02-24,1654.00 
1998-02-23,1661.50 
1998-02-20,1657.50 
1998-02-19,1670.50 
1998-02-18,1710.00 
1998-02-17,1688.50 
1998-02-16,1665.00 
1998-02-13,1621.50 
1998-02-12,1625.50 
1998-02-11,1601.50 
1998-02-10,1584.00 
1998-02-09,1557.00 
1998-02-06,1554.00 
1998-02-05,1604.00 
1998-02-04,1608.00 
1998-02-03,1580.50 
1998-02-02,1556.00 
1998-01-30,1524.00 
1998-01-29,1680.00 
1998-01-28,1680.00 
1998-01-27,1678.50 
1998-01-26,1678.50 
1998-01-23,1746.00 
1998-01-22,1757.00 
1998-01-21,1724.00 
1998-01-20,1641.00 
1998-01-19,1583.00 
1998-01-16,1619.00 
1998-01-15,1604.00 
1998-01-14,1662.50 
1998-01-13,1764.00 
1998-01-12,1737.00 
1998-01-09,1809.00 
1998-01-08,1787.50 
1998-01-07,1749.00 
1998-01-06,1746.50 
1998-01-05,1780.00 
1998-01-02,1695.00 
1997-12-31,1695.00 
1997-12-30,1635.00 
1997-12-29,1430.00 
1997-12-26,1503.00 
1997-12-25,1832.00 
1997-12-24,1832.00 
1997-12-23,1960.00 
1997-12-22,1710.00 
1997-12-19,1575.00 
1997-12-18,1483.00 
1997-12-17,1483.00 
1997-12-16,1427.00 
1997-12-15,1563.90 
1997-12-12,1712.50 
1997-12-11,1719.80 
1997-12-10,1565.90 
1997-12-09,1465.70 
1997-12-08,1342.40 
1997-12-05,1230.50 
1997-12-04,1163.00 
1997-12-03,1197.00 
1997-12-02,1228.00 
1997-12-01,1185.00 
1997-11-28,1169.50 
1997-11-27,1119.50 
1997-11-26,1110.00 
1997-11-25,1121.75 
1997-11-24,1082.50 
1997-11-21,1055.50 
1997-11-20,1139.00 
1997-11-19,1035.00 
1997-11-18,1015.00 
1997-11-17,1010.00 
1997-11-14,987.00 
1997-11-13,988.00 
1997-11-12,990.00 
1997-11-11,990.00 
1997-11-10,997.00 
1997-11-07,980.00 
1997-11-06,975.20 
1997-11-05,970.00 
1997-11-04,961.00 
1997-11-03,971.00 
1997-10-31,965.00 
1997-10-30,964.80 
1997-10-29,966.50 
1997-10-28,960.00 
1997-10-27,940.00 
1997-10-24,929.50 
1997-10-23,920.50 
1997-10-22,916.50 
1997-10-21,925.00 
1997-10-20,924.50 
1997-10-17,915.50 
1997-10-16,915.50 
1997-10-15,914.50 
1997-10-14,914.50 
1997-10-13,914.10 
1997-10-10,915.50 
1997-10-09,915.50 
1997-10-08,915.50 
1997-10-07,914.50 
1997-10-06,914.00 
1997-10-03,914.00 
1997-10-02,914.00 
1997-10-01,913.00 
1997-09-30,915.00 
1997-09-29,915.00 
1997-09-26,915.50 
1997-09-25,915.00 
1997-09-24,914.00 
1997-09-23,914.00 
1997-09-22,913.50 
1997-09-19,914.00 
1997-09-18,910.00 
1997-09-17,909.00 
1997-09-16,909.00 
1997-09-15,909.00 
1997-09-12,909.00 
1997-09-11,909.00 
1997-09-10,909.00 
1997-09-09,909.00 
1997-09-08,907.50 
1997-09-05,906.50 
1997-09-04,906.50 
1997-09-03,904.50 
1997-09-02,905.35 
1997-09-01,904.55 
1997-08-29,902.50 
1997-08-28,902.50 
1997-08-27,902.50 
1997-08-26,900.00 
1997-08-25,904.50 
1997-08-22,900.00 
1997-08-21,898.85 
1997-08-20,899.00 
1997-08-19,898.00 
1997-08-18,898.50 
1997-08-15,895.00 
1997-08-14,895.00 
1997-08-13,895.00 
1997-08-12,894.50 
1997-08-11,893.50 
1997-08-08,894.50 
1997-08-07,893.50 
1997-08-06,893.50 
1997-08-05,890.75 
1997-08-04,889.00 
1997-08-01,889.50 
1997-07-31,890.00 
1997-07-30,892.00 
1997-07-29,892.00 
1997-07-28,891.50 
1997-07-25,892.00 
1997-07-24,893.00 
1997-07-23,895.05 
1997-07-22,894.50 
1997-07-21,892.50 
1997-07-18,895.00 
1997-07-17,894.00 
1997-07-16,894.00 
1997-07-15,892.00 
1997-07-14,891.50 
1997-07-11,890.00 
1997-07-10,889.00 
1997-07-09,888.00 
1997-07-08,888.00 
1997-07-07,887.00 
1997-07-04,887.35 
1997-07-03,887.00 
1997-07-02,888.00 
1997-07-01,888.00 
1997-06-30,888.00 
1997-06-27,888.00 
1997-06-26,888.00 
1997-06-25,888.00 
1997-06-24,887.50 
1997-06-23,888.00 
1997-06-20,888.00 
1997-06-19,889.55 
1997-06-18,888.00 
1997-06-17,889.15 
1997-06-16,890.00 
1997-06-13,888.00 
1997-06-12,890.00 
1997-06-11,890.50 
1997-06-10,891.00 
1997-06-09,891.00 
1997-06-06,890.50 
1997-06-05,890.50 
1997-06-04,891.00 
1997-06-03,891.00 
1997-06-02,891.00 
1997-05-30,892.25 
1997-05-29,892.50 
1997-05-28,892.50 
1997-05-27,892.00 
1997-05-26,891.75 
1997-05-23,892.00 
1997-05-22,891.50 
1997-05-21,891.00 
1997-05-20,891.00 
1997-05-19,891.50 
1997-05-16,891.50 
1997-05-15,891.50 
1997-05-14,892.50 
1997-05-13,892.75 
1997-05-12,891.50 
1997-05-09,892.50 
1997-05-08,893.50 
1997-05-07,895.00 
1997-05-06,895.00 
1997-05-05,893.00 
1997-05-02,893.00 
1997-05-01,892.50 
1997-04-30,892.00 
1997-04-29,893.00 
1997-04-28,892.50 
1997-04-25,892.50 
1997-04-24,893.00 
1997-04-23,893.45 
1997-04-22,893.00 
1997-04-21,893.00 
1997-04-18,894.00 
1997-04-17,892.50 
1997-04-16,894.00 
1997-04-15,895.00 
1997-04-14,894.50 
1997-04-11,893.00 
1997-04-10,893.00 
1997-04-09,894.00 
1997-04-08,894.00 
1997-04-07,894.00 
1997-04-04,893.00 
1997-04-03,895.00 
1997-04-02,895.00 
1997-04-01,896.00 
1997-03-31,895.50 
1997-03-28,897.35 
1997-03-27,894.00 
1997-03-26,890.00 
1997-03-25,889.00 
1997-03-24,888.00 
1997-03-21,885.00 
1997-03-20,884.50 
1997-03-19,885.00 
1997-03-18,883.00 
1997-03-17,881.05 
1997-03-14,879.50 
1997-03-13,878.50 
1997-03-12,877.50 
1997-03-11,878.50 
1997-03-10,876.05 
1997-03-07,869.50 
1997-03-06,869.50 
1997-03-05,868.00 
1997-03-04,864.50 
1997-03-03,862.50 
1997-02-28,864.00 
1997-02-27,864.00 
1997-02-26,862.00 
1997-02-25,862.00 
1997-02-24,865.00 
1997-02-21,857.00 
1997-02-20,855.00 
1997-02-19,859.50 
1997-02-18,870.50 
1997-02-17,880.10 
1997-02-14,875.00 
1997-02-13,875.00 
1997-02-12,869.50 
1997-02-11,869.50 
1997-02-10,869.00 
1997-02-07,870.00 
1997-02-06,867.50 
1997-02-05,870.50 
1997-02-04,869.00 
1997-02-03,867.00 
1997-01-31,865.00 
1997-01-30,865.00 
1997-01-29,859.50 
1997-01-28,858.50 
1997-01-27,856.00 
1997-01-24,854.75 
1997-01-23,854.00 
1997-01-22,854.50 
1997-01-21,852.00 
1997-01-20,849.75 
1997-01-17,848.50 
1997-01-16,849.50 
1997-01-15,849.00 
1997-01-14,848.50 
1997-01-13,852.50 
1997-01-10,847.55 
1997-01-09,847.50 
1997-01-08,845.00 
1997-01-07,844.50 
1997-01-06,844.00 
